flight_id,flight_no,time_departure,city,airport,flight_time,delay_time,d_coordinates,a_coordinates,airplane,count_seats,count_tickets,total_amount,fare_conditions,seat_no,amount
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,20D,6300.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,20E,6300.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,20F,6300.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,4A,6300.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,4C,6300.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,4D,6300.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,4E,6300.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,4F,6300.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,5A,6300.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,5C,6300.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,5D,6300.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,5E,6300.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,5F,6300.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,6A,6900.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,6C,6900.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,6D,6900.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,6E,6900.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,6F,6900.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,7A,6300.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,7C,6300.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,7D,6300.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,7E,6300.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,7F,6300.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,8A,6300.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,8C,6300.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,8D,6300.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,8E,6300.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,8F,6300.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,9A,6300.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,9C,6300.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,9D,6300.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,9E,6300.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Economy,9F,6300.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Business,1A,18900.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Business,1C,18900.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Business,1D,18900.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Business,1F,18900.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Business,2A,18900.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Business,2C,18900.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Business,2D,18900.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Business,2F,18900.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Business,3A,18900.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Business,3C,18900.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Business,3D,18900.00
136900,PG0480,2017-02-01T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,97,765300.00,Business,3F,18900.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,10A,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,10C,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,10D,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,10E,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,10F,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,11A,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,11C,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,11D,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,11E,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,11F,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,12A,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,12C,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,12D,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,12E,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,12F,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,13A,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,13C,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,13D,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,13E,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,13F,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,14A,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,14C,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,14D,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,14E,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,14F,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,15A,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,15C,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,15D,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,15E,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,15F,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,16A,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,16C,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,16D,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,16E,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,16F,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,17A,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,17C,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,17D,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,17E,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,17F,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,18A,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,18C,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,18D,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,18E,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,18F,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,19A,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,19C,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,19D,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,19E,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,19F,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,20A,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,20C,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,20E,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,20F,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,4A,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,4C,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,4D,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,4E,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,4F,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,5A,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,5C,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,5D,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,5E,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,5F,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,6A,6900.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,6C,6900.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,6D,6900.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,6E,6900.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,6F,6900.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,7A,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,7C,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,7D,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,7E,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,7F,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,8A,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,8C,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,8D,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,8E,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,8F,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,9A,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,9C,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,9D,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,9E,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Economy,9F,6300.00
136907,PG0480,2017-01-16T09:25:00Z,Белгород,EGO,50.0,1.0,37.3473014831539984:45.002101898192997,36.5900993347167969:50.643798828125,Sukhoi Superjet-100,97,96,759000.00,Business,1A,18900.00
